address,num_of_common,num_of_bronze,num_of_silver,num_of_gold,num_of_platinum,num_of_brilliant
omniflix12gvtvurwvm43gz5y8gprpk5zc2f6zpvcz44ty6,1,1,0,0,0,0
omniflix1uj4ns7wjwknvn889frdw6xteht0mu4ymewq2sp,0,2,0,0,0,0
omniflix1jagfwd8l5y5k6xxhh6u5ryvhs649w72s9pkkvk,3,0,0,0,0,0
omniflix1g4gczzj54wftq3t86lenzjj58jdwe7cutaspc7,0,2,0,0,0,0
omniflix1vjcpfus0g74uyfagk3t8skyj78p7h4zty7prrl,0,1,1,0,0,0
omniflix1fxexqgzsk9sjw9t4uee4vppcanr72lh2e9t25l,2,4,0,0,0,0
omniflix1nys57c9yc97fwnvx5usmj6j4uxffapcpxhllex,0,1,2,0,0,0
omniflix1htz4cq5f0ktdfwe97276lk4j6vrketaadeldxq,0,2,1,0,0,0
omniflix1cya44hsux43a46sl8emnpp9n7du9q06ks6ys24,3,0,0,0,0,0
omniflix1hl0nnlw98equ8rewua4lfvstfk3mrzukx9as67,0,0,2,0,0,0
omniflix1fprz2fd2aua4ulmvza8dywmkvpzgnq34jrq2wc,0,0,2,0,0,0
omniflix1z7h084xzdgk7v04a5dfyxzqzujpd2tzcvyslk6,3,0,0,0,0,0
omniflix1hd56httkxq0h73spttr8ghuj3gm2zj9928q2cr,0,0,0,2,0,0
omniflix1uzqxmyxmwm5mjvwkq3tlq783asmm5dvt6f4qvf,3,0,0,0,0,0
omniflix17t3v8nq4axehrafng2uv38xmwvw84mk2vwzzvk,0,1,0,0,0,0
omniflix1zud3h5akuch5360w8jgmc4qd8dcpush8xuj6vd,0,4,2,2,0,0
omniflix1puj8yjmgrvn4w8vfswsnx972lucywetdzyrk3m,1,0,0,0,1,0
omniflix1dk854tvpcruhe4vc6e4rqhvywp0lvstn077fg2,3,2,0,0,0,0
omniflix19lpyasxcrm4ca969jl2kz78uqfezfz9v5are55,0,0,2,0,0,0
omniflix1c97e4kl4chr08sdw24sp99z3qgcswsx95krht4,0,5,0,0,0,0
omniflix104en4phe85m2y9uama62h4kjhqs40dhr6zfs6z,0,2,0,0,0,0
omniflix1emgtzl25hrtg5vh2v59ypv76t94dmad4mj5ugc,0,1,0,0,0,0
omniflix13elvpeszer2m074uaphteeuqewudf30jfms6j6,0,5,3,2,0,0
omniflix143se836lnlht2t85phdwu8rplfex502ha06hwl,0,2,0,0,0,0
omniflix12ep2smztyapmtrhyqzsv86sqefcy7v8xycg0jy,0,0,1,1,0,0
omniflix1gyqvecmuuw46hm8cajzvknp8zcdvlm7j89zqmg,0,2,0,0,0,0
omniflix15ske2zdx6z3pg6tjjz6fltfskx5fmwpzuw7dnr,4,2,0,0,0,0
omniflix1k8nxjstqz5rkfsdj2wzzjh8revzj3kw7jvlecs,0,2,4,0,0,0
omniflix1yyrrqfv98xxrkgtt940emvyg2gq788t09uufmp,0,0,0,2,0,0
omniflix183jumhvzeymmw3ha4e7pnke6qva86eg3nkndae,3,0,0,0,0,0
omniflix12uuc9rk4lm6fw2rlhl6ldtfla6mw0urll3la47,0,2,0,0,0,0
omniflix1v7gzlntqr2l3rh568eua7mj7chfw4qr95m7r5p,3,3,0,0,0,0
omniflix18ldz7e3vd3yr3ppz0ze3q8gz5psqtxtfqx52yv,1,0,0,0,0,0
omniflix1vd359h8vnd4sy2azrpy8wkj57fg594jespa0r5,0,1,1,0,0,0
omniflix13aueuhg67vmvscnlt6v0kzaf5rdhymjq5aw8n3,0,1,1,0,0,0
omniflix17sp5vmy3075h5euqzcy88e0ue58ns0ua5m6jed,0,0,2,0,0,0
omniflix1lg7usqax0gd72hdf4ykpvsm4qaw3xmygjxvvrc,3,0,0,0,0,0
omniflix1etff53rj0fsqlqphp55hjfkmyzz87r4f48jp70,0,2,0,0,0,0
omniflix1j32cuxmajy7kqafcnc9a5s94rm9qrwy336h43q,2,0,0,0,0,0
omniflix1na9cq7mscs7zrwna2vrcchhst02zeuhv6gwfxv,0,0,2,0,0,0
omniflix1pug9md30tnnp5zu3gxqwvkr76kkxymrf0dl9jw,1,1,0,0,0,0
omniflix1wl749t5qycmvk99ypzfm7tgu8tk6aym4ed8s7n,2,0,0,0,0,0
omniflix1up4s4rhxfk0kql6m7anpgyupcepwyr0d3hn8fp,0,3,1,2,0,0
omniflix18l73gsfkfkpkaea3zu9vds82l04xwtv6hnwnjz,0,0,2,0,0,0
omniflix1udkqyx65raf0vl6utnm0ypx2rxm7rjznaa5l0m,2,0,0,0,0,0
omniflix1lwqdl0ghc7lwpxh4wdy7zcg88tjgeyw9w5e7gf,1,1,0,0,0,0
omniflix1suzz8dhpwpl9mh680su62a7xg6fnza26gw64sx,0,0,0,2,0,0
omniflix1p0ujpvrcz80vlc5teeh9860d82fkx6tsx38u52,1,0,0,0,0,0
omniflix1vv4tgdxj079tjhvz5xa6vevrqqqsujnlrywtl2,1,1,0,0,0,0
omniflix1a9w987yz3qtj2husnh9tr6dfxd9w6wzkkk0gjp,0,2,1,3,0,0
omniflix1sx8ps5cl36hjerjwtud6t4xw6vyhqte7qxkz6a,0,0,2,0,0,0
omniflix1w2gh38um9yxvvc5cvcnynjv6cna9pwau8njlac,0,2,1,0,0,0
omniflix1z8222qyzrgraptpsekm362xr2qu0h7dnkslt7j,0,3,0,0,0,0
omniflix1hf6fj2gjx3pthtyytgpmvxlmpreu8yxye0ppw4,1,1,0,0,0,0
omniflix1p5v8ftpxnlgjxs3gftazvzcnsk0rlmk6jzjhsv,0,2,0,0,0,0
omniflix17a33xercl5dj8g4wx3sn554c8uyns3elza2a5p,0,2,0,0,0,0
omniflix19ux3e6hl408nj5kwz3xz5k9wn43hpl0303vqga,0,2,0,2,0,0
omniflix1y8jfef8clj5k5xg7e9tkke08zv9lljlv0pd7xc,0,2,0,0,0,0
omniflix1as0v5ylh9jc00n9czcs40ttsjgrx9pym0fqgk6,0,1,2,0,0,0
omniflix1d7cmrr8m7selww4zve8n7uuy5xjd6v3wlh78cv,1,1,0,0,0,0
omniflix100wc05kmt73lfaff9y4zlgksry6jc4v2rekxpp,0,2,0,0,0,0
omniflix16skmhc589ku7hxpwp7wu7c2d3kzf8psv8kkw49,3,0,0,0,0,0
omniflix19nn2eeqgz9q8eamvc4x0w333r6vgjs77kanqwq,3,0,0,0,0,0
omniflix1fdm0cgg06v0pv8ne09smlek6k9hhtr8qaa2zn8,3,0,0,0,0,0
omniflix1eh6p8n8lksz28nup38muylvw8j4wyhyvqdzzmj,0,2,0,0,0,0
omniflix17lykhy990cv0c34kk0h7nzvnf4sxt22lg7myqf,0,2,1,0,0,0
omniflix1fhswnmvsjzkl5e9p0nk595p27dy3e0k9qu2cqc,3,0,0,0,0,0
omniflix1ej4v7g78mc66vkc82gkqcj043xltz06u7u6c2d,0,1,2,0,0,0
omniflix1dkm9cut6spwyg0e4e7r0mwf7p5cuezhpt68v98,0,0,2,0,0,0
omniflix1lcthqsk97ey40d3jq28gzatxf9yh92jqern34q,0,1,1,1,0,0
omniflix10lhl25cq45h396q2vt2js4dvua5dxz0l36gljy,2,0,0,0,0,0
omniflix1y9e9rcd9s92mp8rfvax8j07pyvpwwc4tyk5knq,0,2,0,0,0,0
omniflix1dfes6ex23r8hlm5vy6xq4nmw07ssmrfy8ff0mn,0,2,0,0,0,0
omniflix1sm6685ecnj7rm00sfphlakjq4avla4c0ujntzf,0,1,0,2,0,0
omniflix1qy9vd7lqqyz3hafssw0y9s3rtjwaavc5n0248y,0,2,0,0,0,0
omniflix17hlngmtuktrf0qvpr3kdxyrfp65293gqhz0a9d,2,0,0,0,0,0
omniflix17wg9pkf3906n42k86kgm5a96s5kgjpzjgffgtz,3,0,0,0,0,0
omniflix1x9s7yyvfsakckjj0efg6dvlsc5rsh84w5j3vzc,2,0,0,0,0,0
omniflix1wznmqkp2kjkru9rul4m5sve55vtew0ucl7n6r3,0,2,0,0,0,0
omniflix1nzewc9qdrj7klyzp0v4juahkv7z03vna4vrlwv,0,2,0,0,0,0
omniflix1hpygyucaupt63wa35pjjqz5g2xfndhjl6n7zf4,0,2,0,0,0,0
omniflix1ja4cdj2n5899jy2p86d73gqx0fw3ny9pst3znr,0,2,0,0,0,0
omniflix1hx74kyc0xn4e2a5hackuuxqqvewtmr8hec4pn8,2,0,0,0,0,0
omniflix16qpavfpslfuteqzzy6gw20j9ecvsjtxuz4rgq7,0,2,0,0,0,0
omniflix1aqxtly4ghc9n84u59dq33fttg3375vgqu8y88v,1,1,0,0,0,0
omniflix1l2st8x8xp66jum66dlw45kelmzjcnlu8yv65rv,0,2,0,0,0,0
omniflix1p5cnp7qjwv25jp06gwqte3af0x6mkusf356q0f,0,1,1,1,0,0
omniflix1ewnqwvm7wmyk0pq3p66m3zw3ghm4rf074nksuv,2,1,2,0,0,0
omniflix1tmxfak49mmw6g4rk3rd6550uzmdhgun8tahfpz,3,0,0,0,0,0
omniflix1l2u8hkplk48j8jgzjr3c80gy3m7vezf4vmjt60,3,0,0,0,0,0
omniflix1jx8nmsnrsdk73ry9jysh5cs5xecvcetuzr4qwh,0,2,0,0,0,0
omniflix1dy25xcfppewvaws6d6wvfzjvjcd5en0ndf746l,0,2,0,0,0,0
omniflix1tymdunu79e7925lyr0nqk8gpavrz98kmggejyj,0,2,0,2,0,0
omniflix1anc6slg07jsd6sx8lcwqlqq5mvsjv95psl9tt2,2,0,0,0,0,0
omniflix1qfcrm6gtpz0y5u8nqpsgt5w8l2d5h3v53s0ga4,0,2,0,0,0,0
omniflix1lnsps56y7y0vpr0fmyhhn4fyv3angudtc00rrd,0,2,0,2,0,0
omniflix1z7qvrdv3dym46rdz52gyzeygqemjwc68al8gqv,1,2,0,2,0,0
omniflix17vlj88uv4vjztxaxcz9gz8rgeyggg7yy98wvfl,0,1,1,1,0,0
omniflix1vtk28vlmarcmlp9vu2rmjpvddj4w3cvq2v033a,3,0,0,0,0,0
omniflix1swfg22pvytfymndecpwntrg7g0sq8zd99px4v4,2,0,0,0,0,0
omniflix1k6jnkx0p3eyvny7vnn2wl88z5rnfwwchyug2dh,0,2,0,0,0,0
omniflix1zy3fxgw00az00ga68kag8fwjuv6tpp2paxw58w,0,0,2,0,0,0
omniflix1prhq72xcwrtvmvhru3a8cwdl6gzpd27yq90dp4,1,1,0,0,0,0
omniflix1qe6xyd2tuxpgpmf48kdq406ug6dshwy2q09q0f,3,0,0,0,0,0
omniflix14r9q9ntn0zncx7gtkzarcasgfmvwh86qs040j2,0,5,2,2,0,0
omniflix1f7yawksjp46t3ejhdynaxszga7y6jmugz5lpfz,0,2,0,0,0,0
omniflix1mgcrccunx4ehl2ml87j2tz5gt3tavpzyprywqj,0,2,0,0,0,0
omniflix1d4mpx96anyc6q7emn4mlvu46cw6mnlx62a3fgv,1,0,1,0,0,0
omniflix1x2a43fcmdme3vfkx46f8mhctepxt9m2ay6kpq3,0,2,0,0,0,0
omniflix1hr3d684pnkg86elqcttw0zcjawxftu4nk9fpsf,1,1,1,2,0,0
omniflix1h3s735v4e30n5mp43rmjmtkwytj904sztjyr4n,0,1,2,0,0,0
omniflix1lhkn8vte9p3mfkmz7ppfr72cyg2ra4pywmgczd,0,2,0,0,0,0
omniflix14upttxsxwpucpmacqzfsrfu4u6pqvdl5ut9rcm,0,5,5,0,0,0
omniflix102v5ysc02uv9f5vdnn75et4jvk90w03rwupjz4,1,0,0,0,0,0
omniflix1ehlx2dnpp9cx57l99dkrstgpy0gf0zx7yy68j9,1,3,2,0,0,0
omniflix1j4sk9yuf5fkx7xzygqvdl7ac0lqh8u204wrm5e,3,0,0,0,0,0
omniflix1nsullrxycumjvefz9t6eak2jv0nhpskjrw5p00,1,1,0,0,0,0
omniflix1aqufkhta9fqthdw5j7c8ek4h4nuesv6pzn4h3n,0,0,1,0,0,0
omniflix1qwrn7ql4sv6wgzwajjpnss67s3ryppr7ay0zah,0,1,1,0,0,0
omniflix1eh6zuf745vp7yqk0dcet7fexexaty4xekdkhee,0,1,0,2,0,0
omniflix1zsjqc7avuwmv0vygkrkr3nj9xazauu648y28eq,0,2,2,0,0,0
omniflix1wd9napnq9qvfd973ffdhu3pr58dst4lv2sam97,2,3,0,0,0,0
omniflix1a8ndwt58j8pvl9zka209feg644x7t6s0awhvk7,0,2,0,0,0,0
omniflix1zj9w6xypku8j0t09k42wa4dmmc8rvfgc83xk5h,0,0,0,0,2,1
omniflix1qgufepjvt68cmanceppt0mq2fgklw6za35q7gu,0,0,2,0,0,0
omniflix1g9zjvzv9h20vlyntgywtcwxkfzgfglxf4l6ya6,0,0,2,0,0,0
omniflix1484etmp5tw84hj8xdgwle7v7qxes9ttc08x2fv,0,0,2,0,0,0
omniflix1vnkamzcw3n5g70540nm3ejrr2gl3tn0939475m,0,2,0,0,0,0
omniflix1g07tjc4xwefc782ljnaemyd24f08w6jescudup,0,2,1,0,0,0
omniflix1np49j90wy8x9ky03mq6x637wdz8p8rqv72kmx7,2,2,0,0,0,0
omniflix1f9n7fatuam54xjc7z7l7s3nnl80xfx2950yw06,0,0,2,0,0,0
omniflix184p2vzmxt9qgpn83pqpdxjnf2vsne5skj52r6c,2,0,0,0,0,0
omniflix16wydtqde956yt6tep5zzcncuzz7nhkkfr20rvc,0,2,0,0,0,0
omniflix1nhrxel23mzv5u6z4d5lt20xmdk3prn65dkaevr,0,4,1,2,0,0
omniflix1stru5ydm236etrj4wdvj5fxzld9lgsek3qfv5g,0,1,0,0,0,0
omniflix194aq9t8f8x66c69dugf9ljl8an2sayhag4c006,1,1,0,0,0,0
omniflix1v0w8sh0ljk9grtcs409qe03jx86zj89y7uzpkw,0,2,0,0,0,0
omniflix1fvgw3mncyygamg4m8pv3ynhwk42gp240aat5tq,2,0,0,0,0,0
omniflix1ldy403ts6syes7ap302thc54x2tfay2tmdek69,0,2,0,0,0,0
omniflix1vyj5ar0swhu2vplgn8nn5sqcyhlg7zayvuxrmc,3,0,0,0,0,0
omniflix1jlqngqcg0kl8y45uu7wq3f58xdu2wwpwrq70yv,2,4,0,0,0,0
omniflix1sx0hp0jts9hya0pttnc9qu7l8hcp8358yclhwf,3,0,0,0,0,0
omniflix1vct8tm7l3jc0zhgqgxtaczw5ljzd6kvzshedwk,0,5,3,2,0,0
omniflix1s9hzqcnmvnjqud0z9x2q0xcvtq2uhkvf5q45an,0,3,0,0,0,0
omniflix13ahehajav3fjgfvfewazx8ac8mxjga9sv9r3jc,1,1,0,0,0,0
omniflix1ck9a4u7aasuj650ln0dr5j6d6f09x9s0aykmkl,0,2,0,0,0,0
omniflix12drdhgmy82tzm6quse6hkduz3ufn0vj67tmsn3,0,4,0,0,0,0
omniflix1lxuemt9uqa73snsaqfva5yztwk57afa0x3qaq8,0,0,2,0,0,0
omniflix1d2094s374ukxghgq9tm53t46ksmg89q8vwpgnx,0,2,0,0,0,0
omniflix1atxm7ghjyvsdr48rz483733z89vkk8w7h5cflj,0,0,2,0,0,0
omniflix1ypp0yyyfcyhn9w90h7xv98rz30tshtv99adeeg,1,1,0,0,0,0
omniflix1xs8q42hdw90dpk0yvxg96gdes0ue2mp2zf6dwf,1,1,0,0,0,0
omniflix1dgs2wtpk9djdycjqf7lmwx5rne42ecwmddmt0h,0,2,0,0,0,0
omniflix1qklnfqtjek9l2hvhj7c4rz6phu4e6agtgrd5qz,0,2,0,0,0,0
omniflix1mfegt2ypm8sra2yuepln0ympj5uggfn4gsw7gk,0,0,1,0,0,0
omniflix129qnx0uayl23w2ysv0ssqsdzgz30ydzhjd2k4z,3,0,0,0,0,0
omniflix1nvz4sgg5psvh46aqwkualmr56cm66hxjd02qy9,0,0,2,0,0,0
omniflix1u4uanv8gtavewe2hzkf38dtrp3hf84s8ww2mfc,3,0,0,0,0,0
omniflix17x52hxu56zu629t6v0kg4gjppgvcf2pk9d8m8z,3,0,0,0,0,0
omniflix174rddfjtmlcgdeh3sm6nyagvkfdmpt7tvc40h7,3,0,0,0,0,0
omniflix1ynx5j74nyjl4h8defje77vndnurl9up2276wgj,1,4,1,1,0,0
omniflix18qw4galhtz06qewad4nwfud6n7tv7k8f2c4ttz,2,7,0,0,0,0
omniflix1qmthd305zhw9pa3rqfm7tj0t22hg2s9x7jkacv,0,1,0,0,0,0
omniflix1ujfhec3cp2tqlq883n399ejk4t839qheakf9mq,2,0,0,0,0,0
omniflix1y26nke7gn90pwljjtc88eu5fn2wzwnm2qn40hq,0,1,0,0,0,0
omniflix1se97h67mk8px7jc54hs0lu29njftde7pwmn29q,1,1,0,0,0,0
omniflix1euf22kkp27wa53feem5wv7jaye4ll0kucx4000,0,0,0,0,2,0
omniflix1cay098lava87fmfw27mh875ajvtvrv8r2yglea,0,2,0,0,0,0
omniflix1m6gyy5kn2ux3lnp7wvs97stqy7dc69dnwz7tue,1,0,1,0,0,0
omniflix16u35782c6sr8x22p590uzaxvesc4anvpxfr0q2,0,5,2,0,0,0
omniflix1p8zfss7nf7q7fq3xs28zlmkyynpzrltu0vewr6,4,0,2,0,0,0
omniflix1cdu4pyndk9dxcwdndthf7aywe6v2helgfpm2wu,0,0,0,2,0,0
omniflix15nrvm2sh3avnl0m48ms837he278k6mcl9f3xs4,0,2,0,0,0,0
omniflix15cv6zz3f0v6rxfkkn0d2f3pugrss2u0pz6mu38,0,2,0,0,0,0
omniflix1t7ap7mruyjv6kqcaknu9wlmxqt9hy8eazgwhea,0,7,0,0,0,0
omniflix10hyg9tre87dyn9a2vwkca8vuyz8ak5llm2hrl7,2,0,0,0,0,0
omniflix1ra5z3l8n30tr5c8uxcpzs3tcz9tfuhfk75lh4q,3,0,0,0,0,0
omniflix1llq8tgv7dpry6xvaus4srpwrdyuxcmjds73pxz,0,2,1,0,0,0
omniflix1aus0ca6jvec3xfdsw3v3etpjxmq26qzupzq5f8,1,2,0,0,0,0
omniflix18sr306w5r6phchg5kfk5dt7a0g6v0ktg67a2mp,3,0,0,0,0,0
omniflix12j60jn7hmr2x0a0z3xaacx5cq6am90z0fufec7,0,0,2,0,0,0
omniflix1ddv65xzt8mxaeagymay8alhu4h99fx5m75xptj,1,1,0,0,0,0
omniflix14xg3v8mr3a48mxq3lwgt5v7nzkehttdfcv4gff,0,2,0,0,0,0
omniflix1azxvc8fhg0vv73zpcw9nw7lzyggrdmjmf26h82,3,0,0,0,0,0
omniflix16aqlkguych4je6345qp4dkmfmzyxmsc7musver,0,2,0,0,0,0
omniflix1tg6u0eqpc4k26fqt7r505tr7zp8swheny6gm98,0,0,0,2,0,0
omniflix1g7z7ygk266wkxuwjdstks3fzqux8j9tqcs4fnt,1,1,0,0,0,0
omniflix1wxa07ev7wxnje842dd34ppkmrr694rdz5y362r,0,0,2,0,0,0
omniflix1faay87qq60aj4uuw742dx2sz7tj0tjh9fpx2ny,2,0,0,0,0,0
omniflix1dh0wz96l9p98hjvc0ee24ear0rf4l5r2uhzwqa,0,0,1,0,0,0
omniflix1pdflmstjy9w48u9aef8eu3f60mmpckhhgxu2j9,0,2,0,0,0,0
omniflix106m5lhngqq74pl9uc7ratuay5wute9wcvm5wv2,0,1,1,0,0,0
omniflix1aszv9yrp52zr0xn3knnzusdxc3qzhf3nd0cdqs,3,0,0,0,0,0
omniflix12tv4rh0mqg2gvsk06gp8lhuesa45g2uj25dsz7,0,0,2,0,0,0
omniflix19l2ykrkf678fn7r8gt7eykk4w5mc8sp2hwkr0q,3,0,0,0,0,0
omniflix1s7c0qlrle9t733y68rtgyj3yttg90c0jausac8,3,0,0,0,0,0
omniflix1x2n8tgzqq9tu3fhhaztw00fs74qdnq28jnhjv2,0,2,0,0,0,0
omniflix1hdwa439l9sjn4f6fvcl8ezmmadqu45039nu0t0,1,1,0,0,0,0
omniflix1609ug0jhn7wm70lqht72j750cwgrr0a7ln7ys0,0,1,2,4,0,0
omniflix1vu7mrk08ra70sezk7tnjckj6r884urj9cfh3cr,3,0,0,0,0,0
omniflix180ymrqvntzthsvwq5cc4hlmfaj2v5gsdskht62,3,0,0,0,0,0
omniflix1x0kf3plcft48h8l349v03y34z3h9ueq5n6pc7a,3,0,0,0,0,0
omniflix16cczehtlmpgxzjarll6xxq7mw97m3zrutuphr7,3,0,0,0,0,0
omniflix1qfrk4vkr4cq5fyktcde4x3gk6hz82gvng89kpg,0,0,2,0,0,0
omniflix16ljhuqdyu0j4fvjumuwfm3jmtxrassntnrk20u,0,3,2,0,0,0
omniflix1snz65vagmraa0a8gqgtcvvek9axdty6t33nll6,0,3,0,0,0,0
omniflix1vrgqgenxhapn7r20wemu9qs0uz0dvxhgyfleme,0,2,0,0,0,0
omniflix1e25lyej7v38rr7znhuq0m7fzfelep9d4crmrjj,1,6,3,0,0,0
omniflix1y5u4zxv6swyje5fhl77uf8cc4580pryd8vqk8f,0,1,5,0,0,0
omniflix13nuyh0jnmpxd46c9v3u4n4fr2d8cmk5p9f5pee,3,0,0,0,0,0
omniflix1fu0vrrnxda55gq0ezxt5k67pkk3yk4m6gc49cn,0,2,0,0,0,0
omniflix1xu3mhyu8tuam37c468spaheaa6mefyaewaks3p,4,2,0,0,0,0
omniflix16e7qzrtw73d8q9uxpcrlraqzcufd6z6qgr79da,0,1,2,0,0,0
omniflix1mnnlj8kulcshmh4vn5vr03cztcqgsup0vzhwze,2,1,0,2,0,0
omniflix1e57n2krggdkzka69489sj57dm59w6v6qpr7ym3,0,4,0,0,0,0
omniflix1tlqcuj6rge25adxqf5vyx80pxjsmqj68le9zf4,0,1,0,0,0,0
omniflix1hewpfarfrldl70s206022yxcdac74g93q37sg9,0,0,0,2,0,0
omniflix162v5c72ywvatz4duw90uffn493dp05uuu5yxj2,0,3,1,0,0,0
omniflix1akk9h7fdfpurje574874dk2ec5cn7n037hl53l,3,0,0,0,0,0
omniflix12jz4k07mukxxqjtgcevd93wgszl7du7ykspema,0,2,0,0,0,0
omniflix1k6j6fvpgx8ss3fvtck7tlht4xv9zyrnad324un,0,2,0,0,0,0
omniflix15s9rvg2kfjfycpv3dfmm7ctlhr5qpvsypqqr8f,1,1,0,0,0,0
omniflix194ppczmtngzfrdnak740jyd3untujryjzjrg9l,0,2,0,0,0,0
omniflix18gywr5yx8ch94c88sm0d39dsw0lr9w0g8ghrl8,2,4,0,0,0,0
omniflix1kdanrgqf8rfztxu0hhx244djf0703nls82jmul,0,0,2,0,0,0
omniflix129k9yerchdr9p0za0hgk26ezq0lnhgqjfxd27z,0,2,0,0,0,0
omniflix1z06sdjuatyssru46v0z7hu2a3j9u2372vdt2hx,0,2,0,0,0,0
omniflix1t4ldav43qcwtgvwdzskzn93h0r6t0e2zm6nu4u,0,1,2,0,0,0
omniflix1hdvstaa63jkyt0u6yctaku4e6xh2hykvwax8m0,3,0,0,0,0,0
omniflix12gz5ytlwpt8xrjwksvg4ftdr6rj4dmvjnef7ur,0,2,0,0,0,0
omniflix1gyrlwly7s5edtpad5wchr92yxxqwe6ttt9xn97,2,0,0,0,0,0
omniflix1sqc30wahw7smn7a3wgzm2x4kurdgt2pexxtsn4,2,1,0,0,0,0
omniflix1eswau7vjt3hl0m4p5dsmznyl7hjgn7kgdu0k2r,3,0,0,0,0,0
omniflix1t3xtqddwvnh3c5ddwwxp9tpschq4zg37n686dy,0,4,1,0,0,0
omniflix1nw7kkjlcy739nr3q5g29998gprde33g463wn86,0,2,0,0,0,0
omniflix13np4dda4uvy6afahspdctqrdhu94rkuqhr5edc,1,5,0,0,0,0
omniflix1l3gkwq0vpkw0ad6n3csqchngf75jtaudhrryts,1,1,0,0,0,0
omniflix1wktqe8ckg6w87yygg6n5hk07ygk8xnuwwgjxw2,0,2,0,0,0,0
omniflix1v293ssx8j3gg9k8cs8smnuzecyjjpf9d37s90x,0,1,0,0,0,0
omniflix1aeulau3dml5mszz6rtk3f6fmpu6krtecx0r29k,0,2,0,0,0,0
omniflix1gaqa2s83d4lvuwtvm4m7nz53u0aj8ntrmjkmhn,1,1,0,0,0,0
omniflix15lehzw4z70lgmw87scwlfycpwcn2n5h8c2rsq3,1,0,1,0,0,0
omniflix1ngx7fs07rjlq794ceuyut9uw6ldhl670jp4vxx,0,2,0,0,0,0
omniflix1nqzk38rzxnk93yw4k4shh3wx5yhjjfrmsxndgp,0,1,0,0,0,0
omniflix10rd0z400rrvesch9z8tqx6p5x6ttjs2wczrphu,0,2,0,0,0,0
omniflix1dhlyhpkpv0uvnygvdgzpz0esq76nqdptxnesvt,0,2,0,0,0,0
omniflix1gtdcphd2l35rq8mfrsvyz69mv07wsckpvgnva4,0,2,0,0,0,0
omniflix1673kz3v58205kvs7ccc5vprj4fszzgh2h4wt75,3,0,0,0,0,0
omniflix1alj4k5kthgrzaf58eypngfkt3cqmrxvx202q8t,3,0,0,0,0,0
omniflix1h2tpgnqm9c4kmm9mfyeg8hywjfr24f2m0uwlnv,0,2,0,0,0,0
omniflix1jp2h7fkgzj0fjnc9l04wzn8t04yxea4cg53l0e,1,0,1,1,0,0
omniflix1vevc6vxsag60sa2r3ull5qx6dpvxw0xsgrla6l,3,0,0,0,0,0
omniflix1a54xfyta54xkp6s5jk0l3g2v4690e7utdh4asz,1,0,1,0,0,0
omniflix1gk5jp4d05xqkwramy2hdesk5ev6pcy56pa46m8,0,0,2,0,0,0
omniflix1ws26jznc8g9pj8m67fvdpmt8uhejf5l5qvlkj7,0,0,0,2,0,0
omniflix1vhh4w7gnjk4xvlpu693ms4erqm6zjwkcut5m0c,3,0,0,0,0,0
omniflix165wsw29nhfslhnd9z2dklt7p0f877xa30sqfm6,0,1,1,0,0,0
omniflix1eqxvu3ml2xgsczc9qppfc57ermg70khsh0x8en,3,0,0,0,0,0
omniflix1rup54n900s26eqaeq55hfsvh6yxht6r7uhzvr4,0,0,1,1,0,0
omniflix1u8eklc7h43zet9x3k5knjlaadl2xe3psal7yat,3,0,0,0,0,0
omniflix1yuu6fw97xfhhsnzwj236u2jqznglh37zpjrhxq,0,0,1,0,0,0
omniflix1p0xugpj4dcagvd6hry2ttgattskm9qplen3w3l,0,2,2,0,0,0
omniflix1fsfwh293vu8m77v7jsfnetc7f95k5980gklazz,0,1,0,0,0,0
omniflix10tv9yldam7u3tm0vvmdk20c3d5shny93tm4hwj,0,3,0,0,0,0
omniflix1syvj7galq2kc0t8xxendndccf37n7a3c4dw00d,0,4,0,0,0,0
omniflix1ptwcxrgvpuzaxsdh2vxn0z5l47ph74zfc7gmhy,0,4,2,0,0,0
omniflix1a5a8ycmt944fmn70zl9k4mmlnlx5grvarj0rzn,1,1,0,0,0,0
omniflix1jnng5449n6qk8gqxt570dn83p47enrhxzll8q3,2,1,0,0,0,0
omniflix1u5j2aazvxlsl98e36u7cdthzh38gy0hqaepwjj,3,0,0,0,0,0
omniflix1rwj6ytldffjfc20qm6pkyzgndwjs2jqqhds2ru,0,3,3,0,0,0
omniflix1xyw537mdgzvdux0udvclhruy6xu5270u7jt273,3,0,0,0,0,0
omniflix1f60llgha50a49hn63pe58czhurjfj4k4pphctj,0,0,2,0,0,0
omniflix1q3mp6mesjx3qt849wv2za662xugp0wxuva7cvm,0,2,0,0,0,0
omniflix1gdcjmjvmedu4zujycgl365vcf957s0pmw4q8d6,0,7,4,0,0,0
omniflix17uun25fw8gxhhnh8hnwtw6h9tx5m3wk5a8jlgs,3,0,0,0,0,0
omniflix1lnstxztsvw95us9mtelc99a0ae5305a7qr8wwl,0,0,2,2,0,0
omniflix1gt9xpwuvz8h4rpgm7x0qqw24yfhvs0652rr3v3,0,2,0,0,0,0
omniflix1l6mhsjxhylgjxjw3xmqj6w956gszqstvm29k6z,0,0,2,0,0,0
omniflix14tu9q4v6m8cv5vr8ee7ae6tvhmz2am5agdemx5,0,2,0,0,0,0
omniflix1ps9jswgn9lf67x7f7v625paqfcr6t6q4swl5uf,4,2,0,0,0,0
